Compound	m.z	RT	Metabolite	BPP01	HPP01	60517	52426	70281	33057	92102	14256	86732	29343	41236	93663	25319	43268	37702	55914	5676	18614	41252	87843	1774	86331	BPP02	HPP02	38033	28158	95584	41338	61915	74121	69462	27843	10203	43070	33471	87483	82037	50574	55993	76905	67334	84556	71320	82805	BPP03	HPP03	51313	58552	83484	83852	44527	84353	58569	7024	90778	91392	43277	37463	59417	3970	1988	21669	46461	14048	4544	9871	BPP04	HPP04	9143	50683	50069	88313	38215	3565	88611	93855	79381	38807	59391	48975	31878	42394	27071	13380	37660	89443	18543	19844	BPP05	HPP05	64520	77602	82435	23359	26288	73289	70939	82651	70551	52795	46726	79150	31498	31665	76721	32016	45871	42991	2190	22553	BPP06	HPP06	BPP07	HPP07	57556	42316	19466	66309	71692	71938	32830	81316	93427	72860	19045	85279	42966	33398	45989	4503	4833	8276	73407	25287	BPP08	HPP08	79056	1488	95355	81822	35538	85108	58292	89129	23632	45723	14463	36865	56095	75694	45590	75885	22282	83326	29010	2955	BPP09	HPP09	572	99473	70860	34871	XBPP-LCfail3	8308	88820	29827	18282	15710	59113	82620	9419	75315	85066	70231	53615	37084	41997	27290	7222	BPP10	HPP10	11404	17689	52456	34348	92807	16806	91028	13544	52107	84373	26369	79621	74647	14930	37147	47234	95186	139	10805	24917	BPP11	HPP11	90914	6752	94239	73677	52174	88175	37694	9120	83807	5222	38388	92782	10582	59182	77206	82745	21313	3532	21032	3148	BPP12	HPP12	BPP13	HPP13	6944	98445	1877	99175	71577	25472	56231	14481	42469	40567	79652	85677	21516	9095	71098	24053	90437	47183	90719	28639	BPP14	HPP14	47329	23202	38430	38153	68793	96097	19358	36974	33688	6406	5299	3803	83286	83245	35563	28277	32065	4410	99860	41441	BPP15	HPP15	19680	26164	15931	20094	11553	34706	5603	73485	71844	7517	17574	9823	70603	97993	22351	53957	10268	46990	32881	65936	BPP16	HPP16	94030	79339	59143	27159	66292	42116	30373	2102	47201	90749	74842	32432	74758	95713	15886	5307	20650	86540	32287	71074	BPP17	HPP17	69738	14407	79183	38443	42951	63343	60034	97944	46028	40752	54028	6480	58731	93468	8572	1238	61450	26942	40856	74259	BPP18	HPP18
PEP			PEP	9472	11308		9581		21761		11321	16270	17730		7147	11796	8783	11923	10177	13345		14788	12799	12219	16369	7089	11156	13952	16950	11582	8567	10948	11312	21916	7994		6858		11239	9181		12051	20304	16712	23836	8530	8624	12575		13946	17423	11023	16015	10519	18927		16789	11803		10121	13441	11918	26705	8782	10340	23167	13612	11389	21783		19424	8643	12239	10061	10313	12850	12586	13418	19751	17833	25761	22919	8558	18565	12636	34442	24001		9390	24729		10016	16457	21179		19329	5019	9390	7937	14650	9276	17699	12308		11978	13032	19394	12296	20686	16699	9511	10718	17861		12464		23962	20823	26604	15129	18441	19682	11139	15102	15111	28610	21994	18646		15893	13544	22891		11322	8944		6243		9470	13833	18944	14022		12257	10827	16486	16064	19192	21928				20003	12897	14174	17157		17707	13376		19329	19852	19516	17644	17636	11429	19329		17425	9689	12145	21638	11512	11362	9575	10075	12854	7933		13976	10911	14653	6456	11752	7855		23765	17890	13919	15034	14459	12936	19110	14092	13047	22062	15055	26040	11363	11798	14740	18390	11223	17793		13839	11423	15311		16946	11046	17593		7974	10185		9873	7223		8860			8644		11921	11651		10323		14099	8686	34653	20269	11048		22122	12003	22552	14022		12629	11515	11783	9420	15571	14964	17194	16387	16497	15473		16416	11268	10273	11654	8463	7841	17203	23988		28381	14197	8834	38026	8306	15783	21763	11765	28425	16255	17672	11197	7651	10832	13308	5247	18774	20948	10805	17967	13358	12570	13032	7661	14918	10063	15050	17316	8043	14119	16881	12755	27174		7247	9447	24899	19856	19051	22093	12291	16744	18763	17146	19432	13044	14990	18456	21969	18952	17368	30687	27793		15341	16370	8960	16160	19710	7807	17030	13904	11186	18827	23107	26969	17833	17101	22052	12415	11966	16408	32721	7151	8379			14062	9131	16095
phosphotyrosine			phosphotyrosine																																																																																																																																																																																																																																																																																																																																																	
propionate			propionate																																																																																																																																																																																																																																																																																																																																																	
pyridoxal 5-phosphate			pyridoxal 5-phosphate																																																																																																																																																																																																																																																																																																																																																	
pyruvate			pyruvate																																																																																																																																																																																																																																																																																																																																																	
quinolinate			quinolinate																																																																																																																																																																																																																																																																																																																																																	
pentose monophosphate			pentose monophosphate	32273	222640	64044	270807	79426	756222	883314	792029	612337	665804	103454	669837	252785	28857	29526	308120	67168	18843	85905	173634	99591	319182	26846	190404	75462	255994	253511	38836	46621	267524	69144	20679	18874	25857	9692	36765	96508	58574	34447	91701	267003	49943	16876	292704	35640	190078	31766	95148	59134	189053	464716	51824	30543	22132	21672	68546	253139	88142	65948	91204	167237	28095	284046	49276	20249	327613	35537	180360	139641	26345	42162	377829	136345	83564	63650	55029	91584	139998	135388	18108	31590	103836	130094	58655	178344	258281	53535	25621	29388	181990	74615	23763	67646	110542	19840	642417	370649	19561	188437	311254	18353	297915	42321	168226	37957	42197	228745	19922	49539	208318	23154	170569	22659	171432	432872	325186	19745	109126	411031	335791	63161	290162	276888	234987	375141	22386	346529	170626	1482984	410266	424395	19820	319551	43172	23644	147098	85817	25851	68310	515871	535206	16547	30692	101042	252849	32222	73516	103895	44036	32030	17375	30305	880038	29210	125508	73493	28612	177115	123927	380859	462112	290299	22863	117413	31804	30474	19111	64500	62587	34917	32271	186026	307968	52957	101701	312448	86128	51354	149452	25937	182436	13334	59476	113154	459923	16233	33724	102028	28859	99475	294808	92936	59502	55120	51617	88758	17214	55180	43213	27054	45163	22631	135258	138633	81501	125886	170232	135224	63796	50968	22713	41953	11003	14202	98761	10596	52082	54088	71763	104303	69476	185403	120913	20962	179365	23470	174241	17052	118144	75113	30367	93344	62182	42837	135351	56867	60677	298154	128108	67751	47386	67624	135530	76894	115988	62375	75973	22491	179301	23920	16484	40177	18905	121779	158708	92139	76189	89463	85061	21663	72452	344799	201041	225285	93395	108674	106660	133971	42503	27281	204277	48751	35402	178592	53846	250298	88082	51010	36891	203840	20082	49192	622606	67657	26930	15144	85069	116702	47298	41715	35719	24970	187720	46955	67180	38915	39117	68059	21263	49168	92124	154379	49964	36742	78248	146404	192600	137887	120437	134724	36025	60339	108207	32199	202339	138118	16011	66344	96148	67278	87582	198685	126358	114726	34664	84042	150806	133538	109224	87034	97807	34287	45842	36948	214037	35478	211843
salicylurate			salicylurate	43359	854551	79205	73842	1438587	122789	67597	58079	103899	39947	47572	118799	404033	127870	144181	104250	547212	48153	110958	48644	302002	51114	68573	948679	57805	80133	143888	158050	423412	128483	54204	57103	361088	107734	1759649	286629	212755	4776556	55178	78313	64983	52079	161697	1993860	72167	1043868	238983	524627	47973	50531	136659	250953	96947	176684	54483	173341	119582	29454	140583	801843	35551	256148	98581	363984	594705	63730	66644	1042599	211851	188383	185146	175604	40710	55259	54299	130838	24798	662669	23327	22672	26610296	72979	334613	150748	43781	413164	39068	100196	64475	910563	76872	312627	213519	92750	14640	69939	25969	47579	313396	32930	74217	23848	131937	169663	29885	112019	184104	115979	37614017	30864	74029	911668	63216	939857	1458706	83782	69288	94014	165079	35486	172501	215593	38598	36551	91365	133361	59707	1465553	78865	57193	7649654	27844	103926	42545	72890	833045	77725	382498	73590	18265	52034	108903	139947	39002	69449	60647	51688	23896	241142	93174	1699345	70286	99250	263963	81689	179318	72314	859039	51413	90804	75248	41811	61735	66044	42681	82315	46565	118867	434814	101296	69532	62637	37159	165125	10931	175312	57344	60185	367519	74027	1028947	107177	104050	68597	74801	123661	357404	186751	35458	72549177	97511	95531	95403	35150	105679	196403	28266	85730	26584	35894	70357	75889	847287	244789	276673	206886	70216	203691	105156	26240	3748491	38674	9838	446030	378441	46096	38626	83367	117079	68964	179019	89728	17737	56398	1034658	35481	422876	65406	19040	42860	122623	34419	83369	43308	66441	12837	35217	84912	19549	24376	30704	57813	55445	86907	64097	64012	87509	43603	625869	34476	60420	914329	7018	46181	12412	59837	35558	12573597	181409	49233	262923	473842	47496	36424	45083	395571	54579	274725	512066	39246	917260	104493	411659	63890	71084	277215	13818	124855	96454	48840	321714	278298	64948	35564	196344	83113	13833	2465016	141481	202218	93984	51925	966848	75543	135978	185149	41632	360338	66184	82109	134120	88360	140192	14481	347972	233655	257885	112502	19439	98640	136798	66643	17126	69362	1110435	46003	74213	87811	47661	124071	106924	135388	268168	76650	126986	224383	29377	165040	27241	237465	308592	51332	100532	64517	23417	87228	1293564
sorbitol			sorbitol	11647150	4584444	1886212	2436220	1559491	6798366	2829009	2069696	2499624	1810320	2908679	3234595	1669685	2034011	3473030	2276364	2604533	1965943	2340515	2589912	1795409	2645397	11273360	4494288	1688144	1638537	4242153	2586239	2193364	4295861	4222472	2943320	3918992	1960587	2086636	2251550	2380618	1748309	29283754	3574445	4411891	1594530	2599947	5492322	11013569	4607118	1633096	3237837	9886269	2417487	7435336	19995715	18847968	3535686	1665201	1915017	2102035	1475014	6239821	5106886	2550062	4160968	3398487	2546724	2631883	7803496	11558882	4875793	1815549	2019676	1250773	3480982	2438262	3059152	1632065	5853806	2334509	1764430	1961441	3916003	18789117	2411786	55039083	4804408	21648735	9466647	2649949	4899675	9689463	3996645	2487985	4392123	1905882	3322559	2061227	1877667	1792943	2027517	4180792	5761337	2753635	1757661	2569274	2117769	1374839	6031012	4940135	1826802	18691532	3497750	10045851	3880944	9333865	4135196	3107316	4982902	1266905	1980076	2892389	1291670	2805069	1754385	2769184	2457603	2879473	1510469	4672451	6229542	4735444	1973648	3476443	1625106	1437009	1399308	10293281	3732449	5053641	3763841	2384682	1635539	1438513	2255551	1598882	1949354	2556616	2528474	2061611	2871130	1690758	2312183	8883438	2175216	3250479	2868838	2230796	2179946	10216566	4529420	2790457	1577333	1881181	1835610	10908271	4326618	1566056	2241490	1769957	4887875	5685326	2223776	2255187	4684437	3741838	3214170	5562468	2022731	2556782	11164882	2268347	11782757	4494428	6701138	16202030	1578673	1784146	2304206	4310770	2243999	1733074	2556141	6045251	1585530	2167001	2067733	3151541	4877904	4132761	2247718	36427342	1609477	1695239	10960543	4117735	13709706	5215457	1579909	3335049	1802043	3386573	3088822	2596660	2294246	1962048	1714407	4087895	3579082	1945192	1738020	7784078	5099897	3371405	2971609	1943651	10710601	4345979	10238111	4390732	3066391	2912910	4739619	1802717	2734269	4211685	2870074	2882159	1804849	2307501	2912939	1814503	11642514	1588287	3460463	1583419	2127839	2288717	1904936	2221732	10253519	4278758	2510417	10128935	2184050	37684943	2139515	2521148	2022881	4288571	11010004	3681599	3181565	2378550	2064531	1854686	2207638	2386911	2100427	1913004	5684153	2726635	10469296	4930811	2623961	72064323	4174567	2452646	2514593	1843122	1943021	10886997	2742338	3786326	1862592	7233191	1720335	2374862	2964926	1990348	2022555	2984444	4568358	3216825	10978835	4858887	3900580	3566877	3369446	2879028	4450421	1891161	2234052	2312847	2147381	1629402	1922471	5810339	5528455	4166042	2624884	2118206	7407479	14486856	3843441	2111699	11788131	4988757	2249482	2382419	1469408	3377864	1958616	2820530	10236776	8411142	2028938	2361333	2335996	1985496	2133403	3772419	8253251	3265345	3338992	2531679	2128954	10155662	12400043	5161204
succinate			succinate	7215791	3681958	3133761	4944763	3035308	2477179	3092339	3937473	2332038	2557512	3577923	2348028	3316477	8521510	3186255	3178496	2957912	3941178	3077879	3316357	3060772	2526285	7223835	3435493	2836768	2585996	3425363	3029125	4785125	3435994	2521291	2566712	2354864	2325608	2960993	2879556	2127097	3306271	3206566	2345650	2524419	3858110	2923098	2852547	7500930	3434013	4367335	3663392	3139330	3066915	3016999	4667609	2743084	2973388	4104249	2918819	3946581	2548556	2678853	2931651	2815493	2952836	2732366	2932597	3152650	2679644	7925376	3485101	2905711	2564792	2575784	3007323	2218939	2543316	3323686	2386424	3615101	4323295	2553967	2479269	2810830	2179613	3149636	3828939	2571426	5562154	1826560	2422356	7011671	2997706	3758406	2466996	2433787	2318290	3605149	2968411	2497608	2486732	2169812	2578159	2198620	3391290	3195484	2187603	3202031	2142734	2650883	1940243	3124074	2622687	6313054	3152214	6245853	3022678	2306585	2839364	3334209	4158183	2723461	2145461	2826733	3003676	3971882	2182059	3530147	2609550	3568329	3152061	3937552	3419805	3463878	2422943	2566893	2556123	6913038	2689588	3737212	2881386	3233547	2912632	2808627	2187783	3302882	2463043	2646459	2909837	2759990	3458987	2937914	2959946	2903969	2438395	2574867	2077113	2608027	2420331	6303333	3115653	3591954	3106475	4240592	6790014	6058317	1835803	2009602	2635058	2415355	2475453	1953019	3044382	2432821	2892196	2938047	2321702	3074938	2622208	3642630	3112106	2963687	7165285	3292166	2800592	3572606	2318066	3251002	3042630	2736265	3336149	2886455	3320435	3374126	2856012	3954692	3204351	6002025	2993067	4974650	2546032	2640794	3396425	3578050	6249763	2693393	2304003	2642958	2375193	2489116	1549076	1968537	2356757	2662872	1623399	2600917	2008193	1645878	1640539	2817046	2333019	2057061	2917380	2056399	2863292	3180871	5551997	2518701	1665710	1495570	1269514	1493003	1695036	1345728	1315441	1464952	2177826	1692685	1532754	1090842	1159475	1310728	1419864	1937959	1202749	1372462	1195968	1557073	1252355	1460984	1774304	1431455	831310	1238558	1241421	911824	1124961	1826601	1992423	910151	2029614	1166522	785314	3391123	1117704	1114297	1302222	912164	2215853	1248397	2420624	1517212	1396547	1483744	1811981	835829	1325576	1206840	1542242	1308506	1362365	1175294	1329496	1362069	1293220	1380224	1173852	1193695	828322	1456628	1528194	1324654	1574602	1064309	1601349	1506800	2413507	1377874	1282210	1765838	1935977	1124108	1501387	1203021	1278433	1761118	1516206	1489137	1726019	1904904	1687026	1720048	1573902	1435257	1555418	1606813	1876062	1761734	1889489	1300770	2040659	1759487	1403055	1816238	2108260	1863705	1815704	1250437	2388791	1212531	1344257	1368909	3197500	1662089	1718205	1259749	741021	1427686	2040638	1949836
methylmalonate			methylmalonate	123639	118336	108270	149241	90512	95195	106703	98060	69053	81027	74772	162068	84077	82054	84843	52211	120122	83631	130878	72249	58906	70989	151263	103490	86921	148416	91988	91797	82157	102141	91888	112127	79216	84223	66441	112639	81184	58574	124991	108585	93327	104563	108039	158245	149254	115380	102751	95999	118071	129044	111660	119192	58651	91886	105397	87716	89070	58231	127219	102650	146825	78545	78658	92083	77358	120194	149726	128099	86028	112750	109221	95092	88783	94629	103265	90107	90029	105658	101687	69294	297678	94164	100734	115634	103252	161614	126059	214350	122676	118430	137731	126668	92871	91415	93336	112329	128272	108215	114109	120608	107874	67746	129438	123168	62116	77908	89485	73075	95190	131829	121384	112184	114209	154224	108842	100452	93216	163043	108011	94225	125778	101371	133334	117655	366976	87516	167813	101464	127033	137560	152014	116940	122073	98139	136349	132832	109390	124292	414408	89598	124611	82641	132686	68665	104101	139436	156707	186017	128185	96285	292715	66499	139246	99501	143626	80971	126559	135905	108999	277158	150531	150459	101839	116619	93267	69170	90916	120530	99509	76130	108900	63909	120932	121620	101442	190670	96453	70178	213569	109492	102713	199442	120140	120768	121077	123636	62367	116797	84555	83246	122165	156072	95454	75407	188962	90691	173519	92845	128179	68209	67699	87710	98395	144899	67855	87049	395319	80220	78683	85950	100285	70798	37162	55022	344006	52174	45104	121114	45903	68990	81419	137843	101435	92740	120654	93823	107589	103826	120324	83447	82076	96498	85941	140141	99342	98348	147452	123381	88398	67531	87110	87195	73130	87282	92065	95222	68216	121902	107883	171012	93294	373963	58989	129356	124551	103806	84028	115875	126387	67498	118241	164218	119871	108499	92488	155656	107320	129848	125329	99872	126138	69421	119919	144766	178581	114586	141651	113773	113583	114358	120126	212632	147132	137052	110793	132137	186639	138453	104823	131658	102834	122614	138580	128439	113693	193244	148915	137296	133648	138649	184455	260685	162534	97372	151898	141947	186975	204002	83728	209464	305582	193830	102340	121358	148440	157871	116849	124754	112402	124529	235544	165933	175661	170297	148240	212474	151158	126636	202996	167766	156612	174089	171717	106953	106462	159648	183298
sucrose			sucrose	177581	472843	188168	292992	269080	397460	912475	422828	235422	168588	377637	410497	400308	227088	556946	347202	300085	236779	294210	500912	192432	412837	183843	474849	244007	222885	241814	249495	326814	443088	800442	333785	396442	215087	171611	757582	192292	633592	1870871	493700	3194173	154539	199925	514742	192259	468562	135777	1654524	426310	823295	255377	147131	195036	221184	234414	303982	316657	309305	921476	586850	597733	2707862	222790	256705	185781	325962	219699	502624	238657	868594	158088	229806	377223	536778	625276	1664322	356577	325102	463500	192736	411739	1047494	533765	3251015	174154	2259667	1019164	969124	220520	468471	278980	796054	519881	353229	233811	213632	507606	494839	454680	405321	321768	883740	212544	492069	368868	175036	778197	743497	248251	392265	201014	510527	187272	599814	205020	452704	383072	392857	360316	344396	571753	522170	583640	375467	283018	236701	1196509	2284610	319542	653027	493380	345494	192812	241223	202936	537191	153884	185863	297443	472283	240124	936846	507307	520322	311507	334420	435714	186224	582641	726280	1326188	871673	1308977	595190	430413	205288	222074	628956	1401236	5528172	225167	219395	158673	418656	502067	254392	961890	731382	472150	552082	334494	552316	508044	663866	1664974	442385	224733	490774	636275	221770	646713	3140035	309906	861343	230248	883990	10760380	963870	307330	273371	765362	218350	170043	179537	660825	1793691	404616	436238	485725	157294	1314646	222041	603078	716677	365053	516889	1078650	391735	206034	293073	233068	532571	458842	245790	247058	392373	289089	230876	424364	728210	270562	255689	1026576	201883	653153	168385	354022	159677	410425	168177	139022	494718	123413	1391602	1824453	198796	702712	912137	180102	489189	372627	174961	377650	189230	264006	440168	294613	198923	421131	521527	375308	257661	893917	243156	296780	362476	353728	2843086	1838915	380065	445883	357667	682805	736577	277201	1188178	215457	379226	214824	215036	520463	525745	3842294	325068	628637	378120	249308	323509	344403	674346	944957	400897	400901	1435576	795152	529689	392800	1134423	716852	1035119	360119	212171	585870	283801	1719757	1130426	814087	925493	240118	245555	352909	403439	266746	266105	551612	1091882	888314	399430	319867	382951	682206	406296	234848	270638	698179	995141	861808	228041	489907	378640	901930	209707	637340	313191	1020550	1710444	352617	234245	371907	2514363	349581	506958	3364006	225393	218365	284151	753280
thymine			thymine	132129	90712	141855	105995	114270	111280	113545	120833	131870	120965	117407	114759	83462	106088	87222	93813	117952	126527	90502	79400	72698	127074	114172	103445	129025	73436	81577	97066	100508	127632	90847	109968	116864	113478	110694	122451	97014	36320	81088	103918	120540	97696	93109	108817	106587	124504	103083	133917	96228	140962	95565	97715	116493	149759	52629	90108	107656	100229	89857	61265	107078	109076	117879	144613	116731	106983	91236	97963	86502	73720	80632	77876	100916	97257	74961	76752	122933	61817	91042	110531	123080	101632	119518	94675	108085	123531	116008	101740	113411	90998	68585	120522	85126	99477	66865	103037	91850	104173	85996	124569	95398	104912	74797	86976	65436	88717	94717	100283	98217	78393	100383	96764	73633	87626	134647	66724	69214	107399	125180	134225	116055	120010	127437	66793	99193	100705	99435	87066	88673	141485	129607	133645	154491	122609	131583	148310	97892	84447	132432	82956	121272	107609	126457	105002	120474	127058	154087	112086	155753	124058	215470	91733	85417	111045	98423	133478	139367	156622	152759	179851	140300	126970	206127	170749	134866	110448	130207	100698	141688	135622	216370	143808	151088	190878	194924	141759	187368	170706	185358	188730	200930	159469	144897	143280	167121	199497	178066	182262	167093	146276	200273	156564	137112	154892	174620	161894	179353	146001	215964	189530	172912	187880	173278	191955	166238	130458	180762	151488	146360	184228	165012	131193	201151	156516	143818	169051	146692	180850	141639	155163	148417	141542	172198	224450	190802	99395	76429	88719	67886	80101	107580	82476	92783	97812	76132	89038	93164	94521	72707	110748	78538	94926	72092	63758	72821	89529	85001	101200	88600	148089	75409	86901	91091	85308	95775	117557	103200	89257	89187	91916	93440	131936	79514	80932	61482	109305	88394	86302	87919	103027	103983	106374	154516	98764	81965	88231	81080	89055	101255	89864	100967	134280	180263	107673	123885	91433	95202	103268	96692	96227	86226	117709	94364	106450	76972	101312	106314	144900	117101	120876	104869	107973	77764	121194	80194	90664	128692	133267	59945	112198	117103	88234	75759	112553	123853	129293	103335	104647	110505	87252	113035	113330	111812	98692	140369	124039	87974	83928	165144	140826	157222	151564	148670	86862	125249	136541	125516
UMP			UMP																																																																																																																																																																																																																																																																																																																																																	
UDP			UDP	4948	33262	33634	20859	17470	20786	20125	49575	19578	34439	21798	13620	45890	18447	19638	12263	25428	9830	40452	17653	38546	39844	5388	41602	34936	27793	15641	24430	17092	36619	57807	14191	25083	21903	15640	7619	26387	36794	30644	48090	24236	45412	19322	20003	4088	34312	17303	39146	48244	67656	18026	29323	38823	51277	18782	14267	26257	20472	36024	64423	16909	34826	23043	33132	20256	56864	4689	33439	17105	27612	15803	24747	30826	10159	30052	24767	24519	35394	70946	12265	13937	37469	49245	34015	22142	15424	27776	5430	4251	33558	63719	14124	68559	14309	17827	19962	16402	23787	46828	24403	12400	28850	27997	29732	21742	40501	29963	33056	25528	30961	6093	31990	3367	36066	33428	41227	25663	62222	28809	19239	32939	29698	37961	29902	31565	21336	16051	13367	37907	17839	28115	22277	11706	19621	6675	35863	25000	10174	18967	21681	28617	14400	22228	50943	65795	33820	16747	36610	22457	43484	20059	25460	19394	27367	23339	25644	2987	38610	26990	21894	38445	25584	4366	56715	10034	26230	14303	14870	55995	34519	11879	27836	19303	47375	8177	15016	30080	46085	13181	7991	30354	14265	31406	47007	56224	32311	31394	37884	17647	50236	10898	20258	34349	28086	52746	21700	47189	29945	37537	18583	28970	5197	31965	15980	44968	22377	34396	15159	36455	23600	11036	20056	8726	17710	8548	14847	7247	12068	13218	19318	14866	23042	37417	2157	19324	5575	21716	13465	49751	22786	15532	12211	12705	20577	33947	15326	13541	19826	32123	36016	28988	31336	29528	28827	28604	42913	61673	8070	35552	26710	24204	29703	14856	15556	39953	38749	12346	62192	23972	9477	75007	27070	42886	39397	16696	94332	29546	69219	19699	3592	31395	15584	25790	44570	17098	31388	39610	66524	103487	26944	18397	30848	16327	34474	24287	14087	29075	35004	17653	54074	23004	3897	26912	33647	39581	64649	40000	31454	15518	42833	33958	26256	31846	23578	28204	44022	50174	45157	75996	32609	20914	31449	29756	3454	36658	51283	15776	32422	31085	34563	44361	73956	38225	70299	52082	103905	18998	33844	37257	77194	34245	16959	16452	23688	34910	3610	42490
UDP-galactose/UDP-glucose			UDP-galactose/UDP-glucose		18954	26574	16539	15424	9849	13008	24901	11150	16911	9664	12262	22283	14878	12450	7433	15051	8362	22299	17282	13565	24343		18582	14314	9476	8176	17096	13008	20998	10964	10778	16544	15981	11707	7247	18768	8638	10778	22484	6876	31405	13288	5203		22857	6017	28438	15796	20437	9667	8072	26202	35123	18396	5761	15238	6504	9849	20233	10411	12823	14233	12265	8548	34040		15275	6132	20070	6504	13009	16539	14124	10592	12079	18948	38835	22485	9848	6880	21370	16724	18118	10221	12822	12636	5405		14680	23413	12078	13008	12265	11521	20248	12821	26574	10592	13936	13380	17659	14123	21556	8362	19140	11150	28245	15609	25325		21370		22857	20080	37616	25644	34379	20813	27502	24320	14867	17282	27879	28988	37905	7807	9658	20070	4267	22677	34750	9663	20813		26017	6538	14309	23239	18029	17872	16725	27875	32245	28990	57616	15238	24344	11708	14309	20999	16358	15238	24159	22857	30638		29175	20255	15052	20998	12079		29744	9478	4646	21371	15996	54448	28804	13937	16353	9477	20071	5947	12071	22851	37519	7990		27131	17796	10592	21742	40325	40144	24906	27501	24900	29731	11712	16353	26945	26758	18831	16718	28244	12451	16910	19511	33457		20069	23693	23048	16530	23602	12637	17469	22490	14866	18397	16167	30289	16347	14309	6318	8362	5947	14309	36237	24344	62067		21933		16167	12450	31776	12451	12822	7433	7805	17275	32706	16167	9849	23043	17469	17840	22858	15982	12276	10964	17644	28433	34755		18582	25458	14680	10220	6348	15980	21927	42182	14308	19684	29916	10778	17839	20440	52588	32705	13379	47942	16724	53331	23225		24720	19141	52983	37351	22114	38284	37538	89576	106667	10964	9849	17468	16167	44972	21928	19515	21004	13008	12257	35865	43112		24715	27317	25458	73592	20495	16538	19260	46604	29545	19883	17281	15040	18212	32705	17654	33635	51103	20998	15052	16724	22452		31219	20999	20176	13194	20998	30291	33819	29733	35444	82135	79534	26946	8734	15610	16353	33449	26017	18769	12079	27688	31591	2415	31220
UDP-glucuronate			UDP-glucuronate		4492	5381			3345	1514		4831	4460			4440				2416	2416	10549	4832	3961	8177		5761	3531	3530		2224	3063	5389	7488	1858	7600		3345	2416	2416			2230	3343	6081	5330			4460		6318	2941	3158		1487	3717	6590			2787		3789	5726			2416	2415	4088	7062		5389		4069	2788	1115	1851	2436	4646	4471	3082	5354	5575		2746		4460			5100	2602	2965		5379	4460	3902	5389	2591		5960	4088	3336	3902	4088		3486	6132	4549	2601	5755		4822	4598	5203		4587		5001	5575	5195	5016	3600	5947	10582	5761	4372		8617	6487	5203		5834	5761		5752	4460		2787		5203			7619		4383	7224	4737	8644	15384	13194		2739		4460	8733	5396		7639	5018	4729		4846	6870	3872	8231	2601		5017			2914	2985	12822	5204	2409	2596		3862			2416	7991			6119	6123	3159	3402	5940	12636	2973		5467	7052	2973		4382	6179	6691		13008	4460	3709	7061	6504		4832	5574	8176		10456			3968	3902	4266	2601	7619		2416		2787	2461	3902	7380	2787	4256		3717		3159	2044	3717	1275	3629	1301		5571	7577	2350	3345	3531	4088	5575	1771	3531	2401	1602	7061	4482	8728		3903	4646	3717	1105		2044	4450			8920	7248	2230	4831	4639	6224	2212	2602	11335	5203	9554	2594		5017	2044	9380	9970	1300	4620	10043	4501	10407	1301	2415	4773	2873	3531	1486	8253	6131		1672	8332	2063		3151	9291	5946	7247	8738	2960	3873	7089	9824	4449	2601	2416	8647	6112	2987	5665	14451	3716	4459	3063	4464			2788	3405	4460	7235	5643	9274	7633	6132	8177	13433	4460		3717	3345	9074	6850	2842	2619	5202	7062		6002
uracil			uracil	163661	184494	163178	218321	92222	75036	124139	134325	122149	183575	86893	131253	342712	147455	67157	165798	186754	148337	146521	240901	124560	89131	150822	169169	165246	115740	133222	247531	464784	144378	211494	121248	98749	54048	137825	279472	120522	155588	172056	128365	125765	104622	231378	85118	118173	200289	154169	114580	187093	436608	133083	337739	119141	130354	190480	220500	159575	118834	109789	103342	114690	120117	135804	92193	133646	158163	156810	180764	137908	95170	140289	140745	143775	86822	173832	82997	197575	76823	358116	88495	141172	115117	217785	207716	149720	226788	93139	228634	106697	137556	256971	129619	338657	55492	141330	121910	201211	98810	158094	134227	98719	114321	148826	180259	233556	93880	179247	100057	121258	162585	101198	126694	84849	152663	106228	63008	90632	140245	65729	95916	82258	97523	118268	105338	198739	87164	46522	61703	156998	87751	160079	82892	87092	105725	141127	151024	210022	105141	115466	97255	137629	66688	86957	173339	131516	107127	108092	132336	135577	147022	293571	192346	104921	94029	130455	233374	128982	196088	120156	293287	90681	274351	170783	157823	67870	268838	149872	88329	106414	168163	81342	225071	202743	179831	202172	170677	166658	196634	180193	190469	188538	80280	134409	562063	251286	340496	209563	127782	156576	205148	86956	237544	241432	189444	258511	152747	135531	187692	130900	255369	258662	160740	197451	263536	146203	169806	320003	101192	199080	298363	221835	165119	90576	135848	121572	114077	446055	163145	132936	160035	120921	123884	227218	154751	176497	141250	175704	102451	418716	315062	213483	132713	173311	159744	125452	211494	135408	153461	164066	142588	253354	176035	147618	224969	285558	121447	182060	136827	165058	93410	120167	160980	137583	166401	223980	229363	88713	213636	329159	176941	802135	189183	205623	88811	132790	1086994	180481	209308	156878	128302	194035	198847	233041	138132	125547	155580	156800	121127	111978	190898	144392	174939	169965	165204	107802	123342	162242	333003	184753	138512	86624	116531	188521	316872	194426	143856	247948	137499	112808	283381	187355	90150	252178	355824	193593	201636	272107	385268	280370	193600	179936	148618	210477	142766	208613	149725	119958	288947	231282	175194	136861	259019	177017	274380	126021	294292	128198	302433	324121	185798	160608	166576	112870	105104	176537	150557	235366
