OE_Metabolite	BioAge_Metabolite
HILIC-pos_2246	HILIC-pos_QI1723
HILIC-pos_1374	HILIC-pos_QI1721
HILIC-pos_2774	HILIC-pos_QI1723
HILIC-pos_2477	HILIC-pos_QI1723
HILIC-pos_3710	HILIC-pos_QI1721
HILIC-pos_3161	HILIC-pos_QI1723
HILIC-pos_3276	HILIC-pos_QI1723
HILIC-pos_5781	HILIC-pos_QI1725
HILIC-pos_3678	HILIC-pos_QI1726
HILIC-pos_3028	HILIC-pos_QI1726
HILIC-pos_2360	HILIC-pos_QI1726
HILIC-pos_4152	HILIC-pos_QI1726
HILIC-pos_784	HILIC-pos_QI1730
HILIC-pos_2879	HILIC-pos_QI1736
HILIC-pos_2585	HILIC-pos_QI1736
HILIC-pos_2539	HILIC-pos_QI1736
HILIC-pos_272	HILIC-pos_QI1730
HILIC-pos_4441	HILIC-pos_QI1252
HILIC-pos_5529	HILIC-pos_QI1763
HILIC-pos_3460	HILIC-pos_QI1764
HILIC-pos_2300	HILIC-pos_QI1765
HILIC-pos_1827	HILIC-pos_QI1766
HILIC-pos_2213	HILIC-pos_QI1766
HILIC-pos_5483	HILIC-pos_QI1768
HILIC-pos_2987	HILIC-pos_QI1349
HILIC-pos_5865	HILIC-pos_QI1770
HILIC-pos_5950	1-Methylhistidine
HILIC-pos_172	HILIC-pos_QI1774
HILIC-pos_5891	1-Methylhistidine
HILIC-pos_1861	HILIC-pos_QI1771
HILIC-pos_5855	HILIC-pos_QI1771
HILIC-pos_5790	HILIC-pos_QI1774
HILIC-pos_5016	HILIC-pos_QI1771
HILIC-pos_1263	HILIC-pos_QI1779
HILIC-pos_5526	HILIC-pos_QI1782
HILIC-pos_2096	HILIC-pos_QI1788
HILIC-pos_2132	HILIC-pos_QI1788
HILIC-pos_2707	HILIC-pos_QI1788
HILIC-pos_2532	HILIC-pos_QI1788
HILIC-pos_2580	HILIC-pos_QI1788
HILIC-pos_2505	HILIC-pos_QI1788
HILIC-pos_2868	HILIC-pos_QI1788
HILIC-pos_2616	HILIC-pos_QI1788
HILIC-pos_3553	HILIC-pos_QI1792
HILIC-pos_3528	HILIC-pos_QI1794
HILIC-pos_3126	HILIC-pos_QI1795
HILIC-pos_5961	HILIC-pos_QI1796
HILIC-pos_754	HILIC-pos_QI1799
HILIC-pos_2727	HILIC-pos_QI1802
HILIC-pos_1718	HILIC-pos_QI1802
HILIC-pos_3293	HILIC-pos_QI1799
HILIC-pos_3410	HILIC-pos_QI1799
HILIC-pos_2106	HILIC-pos_QI1802
HILIC-pos_1093	HILIC-pos_QI1806
HILIC-pos_690	HILIC-pos_QI1807
HILIC-pos_5542	HILIC-pos_QI1683
HILIC-pos_4403	HILIC-pos_QI1307
HILIC-pos_3476	HILIC-pos_QI1820
HILIC-pos_2294	HILIC-pos_QI1841
HILIC-pos_3660	HILIC-pos_QI1821
HILIC-pos_2718	HILIC-pos_QI1829
HILIC-pos_2490	HILIC-pos_QI1829
HILIC-pos_2110	HILIC-pos_QI1829
HILIC-pos_2693	HILIC-pos_QI1829
HILIC-pos_3305	HILIC-pos_QI1829
HILIC-pos_321	HILIC-pos_QI1829
HILIC-pos_2969	HILIC-pos_QI1829
HILIC-pos_3731	HILIC-pos_QI1829
HILIC-pos_1909	HILIC-pos_QI1831
HILIC-pos_1445	HILIC-pos_QI1831
HILIC-pos_5640	HILIC-pos_QI1833
HILIC-pos_3380	HILIC-pos_QI1839
HILIC-pos_3165	HILIC-pos_QI1842
HILIC-pos_2531	HILIC-pos_QI1843
HILIC-pos_6214	HILIC-pos_QI1841
HILIC-pos_6153	HILIC-pos_QI1841
HILIC-pos_5713	HILIC-pos_QI1845
HILIC-pos_4413	HILIC-pos_QI2235
HILIC-pos_2104	HILIC-pos_QI1846
HILIC-pos_4835	HILIC-pos_QI1848
HILIC-pos_4741	HILIC-pos_QI1850
HILIC-pos_1239	HILIC-pos_QI1854
HILIC-pos_926	HILIC-pos_QI1848
HILIC-pos_1738	HILIC-pos_QI1854
HILIC-pos_2642	HILIC-pos_QI1863
HILIC-pos_4535	HILIC-pos_QI1345
HILIC-pos_5376	HILIC-pos_QI2228
HILIC-pos_1723	HILIC-pos_QI1726
HILIC-pos_2079	HILIC-pos_QI1726
HILIC-pos_5086	HILIC-pos_QI1872
HILIC-pos_3828	HILIC-pos_QI1879
HILIC-pos_1785	HILIC-pos_QI1881
HILIC-pos_3929	HILIC-pos_QI1881
HILIC-pos_3663	HILIC-pos_QI1909
HILIC-pos_3388	HILIC-pos_QI2362
HILIC-pos_3190	HILIC-pos_QI1975
HILIC-pos_2820	HILIC-pos_QI2272
HILIC-pos_5594	N-Acetylornithine
HILIC-pos_6463	arginine
HILIC-pos_3585	arginine
HILIC-pos_5900	HILIC-pos_QI1893
HILIC-pos_2184	HILIC-pos_QI1895
HILIC-pos_930	HILIC-pos_QI1895
HILIC-pos_1244	HILIC-pos_QI1893
HILIC-pos_1551	HILIC-pos_QI1893
HILIC-pos_1897	HILIC-pos_QI1893
HILIC-pos_3301	HILIC-pos_QI1899
HILIC-pos_3131	HILIC-pos_QI1898
HILIC-pos_246	HILIC-pos_QI1900
HILIC-pos_5688	HILIC-pos_QI1902
HILIC-pos_5371	HILIC-pos_QI1386
HILIC-pos_5533	HILIC-pos_QI1905
HILIC-pos_3492	HILIC-pos_QI1906
HILIC-pos_3636	HILIC-pos_QI1906
HILIC-pos_4812	HILIC-pos_QI1908
HILIC-pos_5623	HILIC-pos_QI1913
HILIC-pos_2065	HILIC-pos_QI1913
HILIC-pos_3571	HILIC-pos_QI1914
HILIC-pos_5471	HILIC-pos_QI1915
HILIC-pos_2077	HILIC-pos_QI1916
HILIC-pos_3294	HILIC-pos_QI1920
HILIC-pos_2337	HILIC-pos_QI1920
HILIC-pos_2173	HILIC-pos_QI1920
HILIC-pos_5760	HILIC-pos_QI1921
HILIC-pos_1695	HILIC-pos_QI1925
HILIC-pos_2051	HILIC-pos_QI1925
HILIC-pos_2230	HILIC-pos_QI1925
HILIC-pos_1874	HILIC-pos_QI1926
HILIC-pos_3347	HILIC-pos_QI1538
HILIC-pos_1105	HILIC-pos_QI1928
HILIC-pos_265	HILIC-pos_QI1929
HILIC-pos_1309	HILIC-pos_QI1930
HILIC-pos_2503	HILIC-pos_QI1930
HILIC-pos_2240	HILIC-pos_QI1929
HILIC-pos_2512	HILIC-pos_QI2433
HILIC-pos_2459	HILIC-pos_QI2433
HILIC-pos_2779	HILIC-pos_QI2433
HILIC-pos_2891	HILIC-pos_QI2433
HILIC-pos_2055	HILIC-pos_QI2433
HILIC-pos_245	HILIC-pos_QI2433
HILIC-pos_3573	HILIC-pos_QI1913
HILIC-pos_2375	HILIC-pos_QI2433
HILIC-pos_3027	HILIC-pos_QI2433
HILIC-pos_903	HILIC-pos_QI1932
HILIC-pos_5078	HILIC-pos_QI1934
HILIC-pos_5801	HILIC-pos_QI1936
HILIC-pos_3849	HILIC-pos_QI1937
HILIC-pos_5810	HILIC-pos_QI1938
HILIC-pos_5850	HILIC-pos_QI1938
HILIC-pos_2311	HILIC-pos_QI1942
HILIC-pos_3968	HILIC-pos_QI1938
HILIC-pos_3914	HILIC-pos_QI1944
HILIC-pos_3621	HILIC-pos_QI1946
HILIC-pos_3436	HILIC-pos_QI1952
HILIC-pos_3673	HILIC-pos_QI1461
HILIC-pos_2146	HILIC-pos_QI1442
HILIC-pos_2864	HILIC-pos_QI1866
HILIC-pos_2358	HILIC-pos_QI1866
HILIC-pos_1684	HILIC-pos_QI1953
HILIC-pos_5758	HILIC-pos_QI1938
HILIC-pos_1109	HILIC-pos_QI1958
HILIC-pos_2268	HILIC-pos_QI1958
HILIC-pos_2696	HILIC-pos_QI1958
HILIC-pos_2476	HILIC-pos_QI1958
HILIC-pos_3332	HILIC-pos_QI1958
HILIC-pos_2965	HILIC-pos_QI1958
HILIC-pos_1963	HILIC-pos_QI1958
HILIC-pos_2339	HILIC-pos_QI1958
HILIC-pos_2723	HILIC-pos_QI1958
HILIC-pos_6311	HILIC-pos_QI1958
HILIC-pos_1490	HILIC-pos_QI1964
HILIC-pos_1899	HILIC-pos_QI1964
HILIC-pos_6058	HILIC-pos_QI1966
HILIC-pos_394	HILIC-pos_QI1969
HILIC-pos_685	HILIC-pos_QI1967
HILIC-pos_2152	HILIC-pos_QI1969
HILIC-pos_1560	HILIC-pos_QI1967
HILIC-pos_1995	HILIC-pos_QI1967
HILIC-pos_116	HILIC-pos_QI1967
HILIC-pos_2191	HILIC-pos_QI1967
HILIC-pos_738	HILIC-pos_QI1970
HILIC-pos_5234	HILIC-pos_QI1973
HILIC-pos_5112	HILIC-pos_QI1975
HILIC-pos_2137	HILIC-pos_QI1977
HILIC-pos_3905	HILIC-pos_QI1978
HILIC-pos_3657	HILIC-pos_QI1978
HILIC-pos_4084	HILIC-pos_QI1978
HILIC-pos_1612	HILIC-pos_QI1980
HILIC-pos_2455	HILIC-pos_QI1964
HILIC-pos_3167	HILIC-pos_QI2479
HILIC-pos_2248	HILIC-pos_QI1964
HILIC-pos_2333	HILIC-pos_QI2479
HILIC-pos_6472	HILIC-pos_QI1620
HILIC-pos_5397	HILIC-pos_QI1972
HILIC-pos_39	HILIC-pos_QI2511
HILIC-pos_1558	HILIC-pos_QI2357
HILIC-pos_1740	HILIC-pos_QI2357
HILIC-pos_4093	HILIC-pos_QI1992
HILIC-pos_2172	HILIC-pos_QI1993
HILIC-pos_2472	HILIC-pos_QI1993
HILIC-pos_3019	HILIC-pos_QI1995
HILIC-pos_3047	HILIC-pos_QI1995
HILIC-pos_4037	HILIC-pos_QI1997
HILIC-pos_2686	HILIC-pos_QI1997
HILIC-pos_2495	HILIC-pos_QI2002
HILIC-pos_2397	HILIC-pos_QI2001
HILIC-pos_2851	HILIC-pos_QI2002
HILIC-pos_1038	HILIC-pos_QI2002
HILIC-pos_3116	HILIC-pos_QI2002
HILIC-pos_1884	HILIC-pos_QI2002
HILIC-pos_2347	HILIC-pos_QI2002
HILIC-pos_2262	HILIC-pos_QI2002
HILIC-pos_1407	HILIC-pos_QI2009
HILIC-pos_739	HILIC-pos_QI2012
HILIC-pos_611	HILIC-pos_QI2017
HILIC-pos_1254	HILIC-pos_QI2017
HILIC-pos_2005	HILIC-pos_QI2017
HILIC-pos_3163	HILIC-pos_QI2017
HILIC-pos_2209	HILIC-pos_QI2017
HILIC-pos_5242	HILIC-pos_QI2019
HILIC-pos_5731	HILIC-pos_QI2029
HILIC-pos_2227	HILIC-pos_QI2036
HILIC-pos_3684	HILIC-pos_QI2032
HILIC-pos_2687	HILIC-pos_QI2037
HILIC-pos_3809	HILIC-pos_QI2041
HILIC-pos_5588	HILIC-pos_QI2038
HILIC-pos_2558	HILIC-pos_QI2045
HILIC-pos_3633	HILIC-pos_QI2045
HILIC-pos_3415	HILIC-pos_QI2045
HILIC-pos_3822	HILIC-pos_QI2047
HILIC-pos_4340	HILIC-pos_QI2052
HILIC-pos_4377	HILIC-pos_QI2064
HILIC-pos_1840	HILIC-pos_QI2060
HILIC-pos_3112	HILIC-pos_QI2059
HILIC-pos_3005	HILIC-pos_QI2060
HILIC-pos_1350	HILIC-pos_QI2059
HILIC-pos_5285	HILIC-pos_QI2062
HILIC-pos_1696	HILIC-pos_QI2066
HILIC-pos_3178	HILIC-pos_QI2069
HILIC-pos_2716	HILIC-pos_QI2056
HILIC-pos_2794	HILIC-pos_QI2060
HILIC-pos_955	HILIC-pos_QI2066
HILIC-pos_2525	HILIC-pos_QI2060
HILIC-pos_2037	HILIC-pos_QI2060
HILIC-pos_1764	HILIC-pos_QI2060
HILIC-pos_2241	HILIC-pos_QI2064
HILIC-pos_3983	HILIC-pos_QI2059
HILIC-pos_3048	HILIC-pos_QI2066
HILIC-pos_4174	HILIC-pos_QI2067
HILIC-pos_2953	HILIC-pos_QI2060
HILIC-pos_4206	HILIC-pos_QI2066
HILIC-pos_46	HILIC-pos_QI2020
HILIC-pos_3150	HILIC-pos_QI2077
HILIC-pos_2160	HILIC-pos_QI2088
HILIC-pos_2608	HILIC-pos_QI2088
HILIC-pos_3035	HILIC-pos_QI2088
HILIC-pos_1694	HILIC-pos_QI2088
HILIC-pos_2980	HILIC-pos_QI2088
HILIC-pos_2918	HILIC-pos_QI2088
HILIC-pos_2043	HILIC-pos_QI2088
HILIC-pos_5826	HILIC-pos_QI2096
HILIC-pos_4067	HILIC-pos_QI2097
HILIC-pos_2699	HILIC-pos_QI2102
HILIC-pos_2826	HILIC-pos_QI2099
HILIC-pos_642	HILIC-pos_QI2102
HILIC-pos_1503	HILIC-pos_QI2102
HILIC-pos_2017	HILIC-pos_QI2099
HILIC-pos_1714	HILIC-pos_QI2105
HILIC-pos_2156	HILIC-pos_QI2105
HILIC-pos_3470	HILIC-pos_QI2107
HILIC-pos_3352	HILIC-pos_QI2108
HILIC-pos_6360	phosphocholine
HILIC-pos_3869	phosphocholine
HILIC-pos_4610	HILIC-pos_QI2109
HILIC-pos_6350	phosphocholine
HILIC-pos_3497	HILIC-pos_QI2112
HILIC-pos_4796	HILIC-pos_QI2110
HILIC-pos_3738	HILIC-pos_QI2112
HILIC-pos_4902	HILIC-pos_QI2110
HILIC-pos_5218	phosphocholine
HILIC-pos_3957	phosphocholine
HILIC-pos_6347	phosphocholine
HILIC-pos_5677	HILIC-pos_QI2117
HILIC-pos_5716	HILIC-pos_QI2117
HILIC-pos_1733	HILIC-pos_QI2192
HILIC-pos_3730	HILIC-pos_QI2119
HILIC-pos_5675	HILIC-pos_QI2152
HILIC-pos_1670	HILIC-pos_QI2129
HILIC-pos_2755	HILIC-pos_QI2129
HILIC-pos_1896	HILIC-pos_QI2129
HILIC-pos_3343	HILIC-pos_QI2129
HILIC-pos_5478	HILIC-pos_QI2132
HILIC-pos_1674	phosphocholine
HILIC-pos_3487	HILIC-pos_QI2136
HILIC-pos_3127	HILIC-pos_QI2137
HILIC-pos_2276	HILIC-pos_QI2139
HILIC-pos_2058	HILIC-pos_QI2143
HILIC-pos_4182	HILIC-pos_QI2144
HILIC-pos_253	HILIC-pos_QI2148
HILIC-pos_643	HILIC-pos_QI2148
HILIC-pos_1759	HILIC-pos_QI2148
HILIC-pos_2516	HILIC-pos_QI2148
HILIC-pos_4690	HILIC-pos_QI2487
HILIC-pos_314	HILIC-pos_QI1992
HILIC-pos_22	HILIC-pos_QI1992
HILIC-pos_4122	HILIC-pos_QI2156
HILIC-pos_3467	HILIC-pos_QI2154
HILIC-pos_5492	HILIC-pos_QI2159
HILIC-pos_2242	HILIC-pos_QI2160
HILIC-pos_4181	HILIC-pos_QI2161
HILIC-pos_2145	HILIC-pos_QI1736
HILIC-pos_1575	HILIC-pos_QI1736
HILIC-pos_2050	HILIC-pos_QI1736
HILIC-pos_6088	HILIC-pos_QI2616
HILIC-pos_2917	HILIC-pos_QI2235
HILIC-pos_2942	HILIC-pos_QI2616
HILIC-pos_2288	HILIC-pos_QI2616
HILIC-pos_2869	HILIC-pos_QI2616
HILIC-pos_5836	HILIC-pos_QI2616
HILIC-pos_2994	HILIC-pos_QI2235
HILIC-pos_2971	HILIC-pos_QI2235
HILIC-pos_1750	HILIC-pos_QI2616
HILIC-pos_2352	HILIC-pos_QI2616
HILIC-pos_1768	HILIC-pos_QI2235
HILIC-pos_2310	HILIC-pos_QI2235
HILIC-pos_2572	HILIC-pos_QI2235
HILIC-pos_2749	HILIC-pos_QI2235
HILIC-pos_3700	HILIC-pos_QI2616
HILIC-pos_2263	HILIC-pos_QI2235
HILIC-pos_2451	HILIC-pos_QI2235
HILIC-pos_2506	HILIC-pos_QI2235
HILIC-pos_2203	HILIC-pos_QI2235
HILIC-pos_4205	HILIC-pos_QI2165
HILIC-pos_3570	HILIC-pos_QI2165
HILIC-pos_2093	HILIC-pos_QI2167
HILIC-pos_5873	HILIC-pos_QI2167
HILIC-pos_6011	HILIC-pos_QI2167
HILIC-pos_2164	HILIC-pos_QI2167
HILIC-pos_5912	HILIC-pos_QI2167
HILIC-pos_3500	HILIC-pos_QI1641
HILIC-pos_4374	HILIC-pos_QI1723
HILIC-pos_899	HILIC-pos_QI2173
HILIC-pos_85	HILIC-pos_QI2656
HILIC-pos_105	HILIC-pos_QI2656
HILIC-pos_5579	HILIC-pos_QI2167
HILIC-pos_4689	HILIC-pos_QI2075
HILIC-pos_5874	HILIC-pos_QI2075
HILIC-pos_5928	HILIC-pos_QI2075
HILIC-pos_5404	HILIC-pos_QI2075
HILIC-pos_4668	HILIC-pos_QI2562
HILIC-pos_93	HILIC-pos_QI2075
HILIC-pos_3998	HILIC-pos_QI2175
HILIC-pos_1720	HILIC-pos_QI2176
HILIC-pos_2029	HILIC-pos_QI2176
HILIC-pos_4590	HILIC-pos_QI2179
HILIC-pos_4917	HILIC-pos_QI2180
HILIC-pos_1021	HILIC-pos_QI2192
HILIC-pos_5834	HILIC-pos_QI2186
HILIC-pos_1534	HILIC-pos_QI1649
HILIC-pos_3722	HILIC-pos_QI2189
HILIC-pos_3963	HILIC-pos_QI2189
HILIC-pos_2501	HILIC-pos_QI2189
HILIC-pos_3187	HILIC-pos_QI2189
HILIC-pos_3110	HILIC-pos_QI2189
HILIC-pos_3243	HILIC-pos_QI2213
HILIC-pos_5547	N6-Acetyllysine
HILIC-pos_5745	HILIC-pos_QI2197
HILIC-pos_3584	HILIC-pos_QI2198
HILIC-pos_3418	HILIC-pos_QI2198
HILIC-pos_4466	HILIC-pos_QI2198
HILIC-pos_6045	HILIC-pos_QI2200
HILIC-pos_6118	HILIC-pos_QI2200
HILIC-pos_688	HILIC-pos_QI2201
HILIC-pos_3275	HILIC-pos_QI2200
HILIC-pos_5835	HILIC-pos_QI2203
HILIC-pos_6377	HILIC-pos_QI1667
HILIC-pos_4365	HILIC-pos_QI1705
HILIC-pos_6200	HILIC-pos_QI1667
HILIC-pos_6370	HILIC-pos_QI1667
HILIC-pos_4347	HILIC-pos_QI1667
HILIC-pos_4000	HILIC-pos_QI2599
HILIC-pos_6455	HILIC-pos_QI1705
HILIC-pos_6361	HILIC-pos_QI1705
HILIC-pos_6179	HILIC-pos_QI1667
HILIC-pos_6380	HILIC-pos_QI1667
HILIC-pos_6386	HILIC-pos_QI1705
HILIC-pos_6476	HILIC-pos_QI1667
HILIC-pos_6414	HILIC-pos_QI1667
HILIC-pos_6296	HILIC-pos_QI1667
HILIC-pos_6225	HILIC-pos_QI1667
HILIC-pos_6465	HILIC-pos_QI1705
HILIC-pos_197	HILIC-pos_QI2204
HILIC-pos_3484	HILIC-pos_QI2207
HILIC-pos_4688	HILIC-pos_QI2211
HILIC-pos_3171	HILIC-pos_QI2213
HILIC-pos_3261	HILIC-pos_QI2213
HILIC-pos_2488	HILIC-pos_QI2214
HILIC-pos_5544	HILIC-pos_QI2215
HILIC-pos_6046	HILIC-pos_QI2217
HILIC-pos_5116	HILIC-pos_QI2218
HILIC-pos_1536	HILIC-pos_QI1703
HILIC-pos_3463	HILIC-pos_QI2220
HILIC-pos_5490	HILIC-pos_QI2221
HILIC-pos_3448	HILIC-pos_QI2222
HILIC-pos_1786	HILIC-pos_QI2223
HILIC-pos_5776	HILIC-pos_QI2227
HILIC-pos_2348	HILIC-pos_QI2231
HILIC-pos_1656	HILIC-pos_QI2231
HILIC-pos_2968	HILIC-pos_QI2231
HILIC-pos_295	HILIC-pos_QI1841
HILIC-pos_233	HILIC-pos_QI1841
HILIC-pos_342	HILIC-pos_QI2213
HILIC-pos_127	HILIC-pos_QI1841
HILIC-pos_201	HILIC-pos_QI2213
HILIC-pos_168	HILIC-pos_QI1841
HILIC-pos_3320	HILIC-pos_QI2214
HILIC-pos_5807	HILIC-pos_QI2234
HILIC-pos_1250	HILIC-pos_QI2235
HILIC-pos_1248	HILIC-pos_QI2239
HILIC-pos_2376	HILIC-pos_QI2239
HILIC-pos_5525	HILIC-pos_QI2241
HILIC-pos_2431	HILIC-pos_QI2242
HILIC-pos_5053	HILIC-pos_QI2244
HILIC-pos_5652	HILIC-pos_QI2245
HILIC-pos_4642	HILIC-pos_QI2246
HILIC-pos_2780	HILIC-pos_QI2250
HILIC-pos_2725	HILIC-pos_QI2250
HILIC-pos_2764	HILIC-pos_QI2250
HILIC-pos_2623	HILIC-pos_QI2335
HILIC-pos_3254	HILIC-pos_QI2335
HILIC-pos_2653	HILIC-pos_QI2335
HILIC-pos_2492	HILIC-pos_QI2253
HILIC-pos_2867	HILIC-pos_QI2253
HILIC-pos_1141	HILIC-pos_QI2255
HILIC-pos_2351	HILIC-pos_QI2253
HILIC-pos_3198	HILIC-pos_QI2253
HILIC-pos_1860	HILIC-pos_QI2253
HILIC-pos_3032	HILIC-pos_QI2253
HILIC-pos_109	HILIC-pos_QI2253
HILIC-pos_1272	HILIC-pos_QI2255
HILIC-pos_4874	HILIC-pos_QI2256
HILIC-pos_4803	HILIC-pos_QI2257
HILIC-pos_5118	HILIC-pos_QI2259
HILIC-pos_5416	HILIC-pos_QI2261
HILIC-pos_2416	HILIC-pos_QI2355
HILIC-pos_1688	HILIC-pos_QI2265
HILIC-pos_3049	HILIC-pos_QI2267
HILIC-pos_3672	HILIC-pos_QI1910
HILIC-pos_3416	HILIC-pos_QI2292
HILIC-pos_1838	HILIC-pos_QI2272
HILIC-pos_2334	HILIC-pos_QI2272
HILIC-pos_2061	HILIC-pos_QI2272
HILIC-pos_1425	HILIC-pos_QI2272
HILIC-pos_1091	HILIC-pos_QI2272
HILIC-pos_169	HILIC-pos_QI2270
HILIC-pos_3341	HILIC-pos_QI2272
HILIC-pos_2304	HILIC-pos_QI2272
HILIC-pos_3321	HILIC-pos_QI2270
HILIC-pos_2314	HILIC-pos_QI1912
HILIC-pos_2504	HILIC-pos_QI2278
HILIC-pos_301	HILIC-pos_QI2277
HILIC-pos_2536	HILIC-pos_QI2278
HILIC-pos_3012	HILIC-pos_QI2277
HILIC-pos_670	HILIC-pos_QI2278
HILIC-pos_2900	HILIC-pos_QI2277
HILIC-pos_3043	HILIC-pos_QI2278
HILIC-pos_1251	HILIC-pos_QI2278
HILIC-pos_2741	HILIC-pos_QI2278
HILIC-pos_1930	HILIC-pos_QI2277
HILIC-pos_1545	HILIC-pos_QI2277
HILIC-pos_3170	HILIC-pos_QI2277
HILIC-pos_5662	HILIC-pos_QI2280
HILIC-pos_5104	HILIC-pos_QI2282
HILIC-pos_4871	HILIC-pos_QI2283
HILIC-pos_2551	HILIC-pos_QI2286
HILIC-pos_4714	HILIC-pos_QI2676
HILIC-pos_4276	HILIC-pos_QI2676
HILIC-pos_3195	HILIC-pos_QI2298
HILIC-pos_1690	HILIC-pos_QI2298
HILIC-pos_3166	HILIC-pos_QI2298
HILIC-pos_1854	HILIC-pos_QI2301
HILIC-pos_2387	HILIC-pos_QI2302
HILIC-pos_3340	HILIC-pos_QI2311
HILIC-pos_3413	HILIC-pos_QI2426
HILIC-pos_1370	HILIC-pos_QI2294
HILIC-pos_763	HILIC-pos_QI2319
HILIC-pos_5206	HILIC-pos_QI2323
HILIC-pos_5990	HILIC-pos_QI2221
HILIC-pos_5994	HILIC-pos_QI2221
HILIC-pos_2754	HILIC-pos_QI2327
HILIC-pos_2185	HILIC-pos_QI2327
HILIC-pos_2513	HILIC-pos_QI2327
HILIC-pos_2521	HILIC-pos_QI2695
HILIC-pos_2275	HILIC-pos_QI2695
HILIC-pos_1657	HILIC-pos_QI1968
HILIC-pos_2849	HILIC-pos_QI2332
HILIC-pos_2954	HILIC-pos_QI2333
HILIC-pos_2141	HILIC-pos_QI2335
HILIC-pos_429	HILIC-pos_QI2334
HILIC-pos_2290	HILIC-pos_QI2335
HILIC-pos_2579	HILIC-pos_QI2335
HILIC-pos_3106	HILIC-pos_QI2335
HILIC-pos_2109	HILIC-pos_QI2335
HILIC-pos_2685	HILIC-pos_QI2335
HILIC-pos_2396	HILIC-pos_QI2337
HILIC-pos_5742	HILIC-pos_QI2339
HILIC-pos_5757	HILIC-pos_QI2339
HILIC-pos_2388	HILIC-pos_QI2345
HILIC-pos_2909	HILIC-pos_QI2346
HILIC-pos_2835	HILIC-pos_QI2348
HILIC-pos_691	HILIC-pos_QI2350
HILIC-pos_2500	HILIC-pos_QI2348
HILIC-pos_2174	HILIC-pos_QI2348
HILIC-pos_2876	HILIC-pos_QI2350
HILIC-pos_1940	HILIC-pos_QI2349
HILIC-pos_3278	HILIC-pos_QI2348
HILIC-pos_1633	HILIC-pos_QI2349
HILIC-pos_2939	HILIC-pos_QI2348
HILIC-pos_3148	HILIC-pos_QI2348
HILIC-pos_762	HILIC-pos_QI1982
HILIC-pos_5202	HILIC-pos_QI2354
HILIC-pos_2405	HILIC-pos_QI2355
HILIC-pos_3601	HILIC-pos_QI2356
HILIC-pos_5589	HILIC-pos_QI2358
HILIC-pos_2955	HILIC-pos_QI2361
HILIC-pos_5568	HILIC-pos_QI2364
HILIC-pos_3904	HILIC-pos_QI2365
HILIC-pos_3658	HILIC-pos_QI2365
HILIC-pos_5902	HILIC-pos_QI2369
HILIC-pos_3327	HILIC-pos_QI2371
HILIC-pos_3858	HILIC-pos_QI2731
HILIC-pos_2391	HILIC-pos_QI2375
HILIC-pos_2773	HILIC-pos_QI2375
HILIC-pos_1335	HILIC-pos_QI2375
HILIC-pos_2489	HILIC-pos_QI2392
HILIC-pos_3538	HILIC-pos_QI2395
HILIC-pos_4035	HILIC-pos_QI2394
HILIC-pos_3119	HILIC-pos_QI2394
HILIC-pos_3369	HILIC-pos_QI2394
HILIC-pos_2239	HILIC-pos_QI2399
HILIC-pos_3230	HILIC-pos_QI2404
HILIC-pos_140	HILIC-pos_QI2766
HILIC-pos_2062	HILIC-pos_QI2407
HILIC-pos_3192	HILIC-pos_QI2407
HILIC-pos_620	HILIC-pos_QI2410
HILIC-pos_4975	HILIC-pos_QI2414
HILIC-pos_5803	HILIC-pos_QI1936
HILIC-pos_1355	HILIC-pos_QI2416
HILIC-pos_3827	HILIC-pos_QI2418
HILIC-pos_2938	HILIC-pos_QI2419
HILIC-pos_5672	HILIC-pos_QI2420
HILIC-pos_2678	HILIC-pos_QI2431
HILIC-pos_2552	HILIC-pos_QI2431
HILIC-pos_5306	HILIC-pos_QI2433
HILIC-pos_5724	HILIC-pos_QI2433
HILIC-pos_2210	HILIC-pos_QI2433
HILIC-pos_2012	HILIC-pos_QI2436
HILIC-pos_4271	HILIC-pos_QI2441
HILIC-pos_3841	HILIC-pos_QI2770
HILIC-pos_2167	HILIC-pos_QI2445
HILIC-pos_4386	HILIC-pos_QI2444
HILIC-pos_315	HILIC-pos_QI2445
HILIC-pos_2041	HILIC-pos_QI2444
HILIC-pos_969	HILIC-pos_QI2445
HILIC-pos_3944	HILIC-pos_QI2445
HILIC-pos_2254	HILIC-pos_QI2444
HILIC-pos_4002	HILIC-pos_QI2445
HILIC-pos_2439	HILIC-pos_QI2788
HILIC-pos_1636	HILIC-pos_QI2452
HILIC-pos_1325	HILIC-pos_QI2454
HILIC-pos_1157	HILIC-pos_QI2454
HILIC-pos_3648	HILIC-pos_QI2467
HILIC-pos_961	HILIC-pos_QI2468
HILIC-pos_4100	HILIC-pos_QI1973
HILIC-pos_3928	HILIC-pos_QI2473
HILIC-pos_1749	HILIC-pos_QI2474
HILIC-pos_3162	HILIC-pos_QI2475
HILIC-pos_2473	HILIC-pos_QI2476
HILIC-pos_2523	HILIC-pos_QI2479
HILIC-pos_5270	DMGV
HILIC-pos_1875	HILIC-pos_QI2481
HILIC-pos_2187	HILIC-pos_QI2480
HILIC-pos_2095	HILIC-pos_QI2482
HILIC-pos_2256	HILIC-pos_QI2485
HILIC-pos_4090	HILIC-pos_QI2487
HILIC-pos_4188	HILIC-pos_QI2487
HILIC-pos_2449	HILIC-pos_QI2491
